ID_ATIV_ECON_ESTABELECIMENTO;DATA_INICIO_ATIVIDADE;IND_POSSUI_ALVARA;ENDERECO;NOME
298850;23/02/2021;NÃO;RUA PEDRO ANISIO MAIA, 175, JAQUELINE, Belo Horizonte - MG;LAURA FERREIRA DE ARAUJO SANTOS 03303102678
299804;01/03/2021;NÃO;RUA UNIVERSO, 975, COPACABANA, Belo Horizonte - MG;LUCINEA APARECIDA MONTEIRO 00136358675
300423;04/03/2021;NÃO;RUA MAUREA DE OLIVEIRA FANTONI, 310, CANDELARIA, Belo Horizonte - MG;GIOVANNI JOHNNY DE PAULA SILVEIRA 01938372697
300521;04/03/2021;NÃO;AVENIDA DO CONTORNO, 6061, SAO PEDRO, Belo Horizonte - MG;COMERCIO DE ALIMENTOS PRISMA LTDA
301068;09/03/2021;NÃO;RUA MONTE HOREBE, 35, RIBEIRO DE ABREU, Belo Horizonte - MG;EDIR ALVES DA SILVA 63447150653
298855;23/02/2021;SIM;RUA ADAMINA, 20, SANTA TEREZA, Belo Horizonte - MG;REGINA CELIA HONORIO 57031479649
299183;24/02/2021;NÃO;TRV AFRICA, 28, CARDOSO, Belo Horizonte - MG;40.984.905 WARLEI DE SOUZA LOPES
299815;01/03/2021;NÃO;RUA FERNAO DIAS, 1785, ALTO VERA CRUZ, Belo Horizonte - MG;ANA MARIA ISIDORO 63359863615
300554;04/03/2021;NÃO;RUA WALDOMIRO LOBO, 1655, MINASLANDIA, Belo Horizonte - MG;VINICIUS EFIGENIO RAMOS DE SOUZA 14917529638
298873;23/02/2021;NÃO;RUA SOARES NOGUEIRA, 751, CAMARGOS, Belo Horizonte - MG;40.958.857 WESLLEY ADAM DE AMORIM
300574;04/03/2021;SIM;RUA FERNANDO FERRARI, 293, PLANALTO, Belo Horizonte - MG;JESSICA KAROLINE DA BOA VIAGEM SILVA 08897329659
299851;01/03/2021;NÃO;RUA SENHORA DO BRASIL, 405, CACHOEIRINHA, Belo Horizonte - MG;ILDA MARTINS BAETA NEVES 00644664690
300175;02/03/2021;NÃO;AVENIDA PROFESSOR MAGALHAES PENIDO, 170, SAO LUIZ, Belo Horizonte - MG;WANDERLEI FRANCISCO 94291888600
301437;10/03/2021;NÃO;RUA MONTE ARARAT, 204, RIBEIRO DE ABREU, Belo Horizonte - MG;DIVINA LUIZA RODRIGUES 61628379634
303289;23/03/2021;NÃO;RUA PLAZA MAYOR, 50, CALIFORNIA, Belo Horizonte - MG;ALEXANDER MEDEIROS XAVIER 07119590642
303600;25/03/2021;SIM;RUA PADRE EUSTAQUIO, 2288, PADRE EUSTAQUIO, Belo Horizonte - MG;RESTAURANTE MANOEL LTDA
301834;12/03/2021;SIM;RUA MACEIO, 212, CRUZEIRO, Belo Horizonte - MG;FEUTO COMERCIO DE ALIMENTOS E BEBIDAS LTDA
302077;15/03/2021;NÃO;RUA DONA GIUSEPPELA, 260, ARAGUAIA, Belo Horizonte - MG;ANA LUCIA CANSZESKY 03525060670
302457;17/03/2021;SIM;AVENIDA SINFRONIO BROCHADO, 1577, BARREIRO, Belo Horizonte - MG;MARIA D AJUDA LIZETA POLES 67429211534
302758;19/03/2021;NÃO;AVENIDA PRESIDENTE CARLOS LUZ, 470, CAICARAS, Belo Horizonte - MG;EDUARDO ALEXANDRE PAULA 04528470608
302767;19/03/2021;NÃO;RUA CANDIDO DE SOUZA, 865, IMBAUBAS, Belo Horizonte - MG;JUCILENE OLIVEIRA SIMAO 98905279600
301531;11/03/2021;SIM;RUA ALBERTO CINTRA, 35, UNIAO, Belo Horizonte - MG;PAULO MARCIO TERRA NUNES
303324;23/03/2021;NÃO;AVENIDA PERIMETRAL, 525, VILA PINHO, Belo Horizonte - MG;FILIPE ROCHA MOREIRA 06713355617
303341;23/03/2021;NÃO;RUA GERALDA DINIZ MIRANDA, 172, MARIA GORETTI, Belo Horizonte - MG;ADELIA SANTOS FERREIRA 03843417644
302772;19/03/2021;NÃO;RUA DOS TUPINAMBAS, 214, CENTRO, Belo Horizonte - MG;CARLOS HENRIQUE DE ASSIS COSTA SANTANA 12987546661
303345;23/03/2021;NÃO;RUA NOSSA SENHORA APARECIDA, 178, CORUMBIARA, Belo Horizonte - MG;JONATHAN MAXSUEL XAVIER MARTINS 70545244625
303732;26/03/2021;SIM;RUA CONTAGEM, 1705, SANTA INES, Belo Horizonte - MG;PETISCOS VRUM LTDA
303735;26/03/2021;NÃO;RUA ADELIA HILBERT TEIXEIRA, 5, DIAMANTE, Belo Horizonte - MG;FERNANDO SIMEAO GOMES 04968527608
301570;11/03/2021;SIM;RUA MARIA DE FATIMA MACHADO, 53, JARDIM FELICIDADE, Belo Horizonte - MG;MERCEARIA MARIA ALICE LTDA
301585;11/03/2021;NÃO;RUA TOMAZ GONZAGA, 329, LOURDES, Belo Horizonte - MG;AGUAS CLARAS COMERCIO DE ALIMENTOS LTDA
301900;13/03/2021;NÃO;RUA AMOS, 19, JARDIM LIBERDADE, Belo Horizonte - MG;ANTONIO DA PAZ VIEIRA 02962750699
302123;15/03/2021;SIM;PRACA AGOSTINHO MARTINI, 24, LAGOINHA, Belo Horizonte - MG;RESTAURANTE E LANCHONETE SAHMININA LTDA
302125;15/03/2021;SIM;RUA CURI, 610, SAO GERALDO, Belo Horizonte - MG;41.223.169 ALEXANDRE TEIXEIRA DE ABREU
301916;13/03/2021;NÃO;RUA EDUARDO PRADO, 919, SAO JORGE II, Belo Horizonte - MG;JOSIANA ALVES DE SOUZA LIMA 09677897616
301919;13/03/2021;NÃO;BEC PARAISO, 3, VILA NOVA PARAISO, Belo Horizonte - MG;JULIANE JESUS ANDRE DIAS 07486454629
302160;16/03/2021;NÃO;RUA DIAMANTINA, 386, COLEGIO BATISTA, Belo Horizonte - MG;MATEUS MARTINS GALDINO 11911807609
302165;16/03/2021;SIM;RUA PALMIRA, 816, SERRA, Belo Horizonte - MG;RESTAURANTE ZAIKA LTDA
303097;22/03/2021;NÃO;RUA PINHEIROS, 1260, NOVA CACHOEIRINHA, Belo Horizonte - MG;MARILEI OLIVEIRA RAMOS
302549;18/03/2021;NÃO;AVENIDA SINFRONIO BROCHADO, 1390, BARREIRO, Belo Horizonte - MG;MARCELO FELIPE MIRANDA DA MOTTA DELIVERY
302868;19/03/2021;NÃO;RUA PEDRA DA VARZEA, 77, PIRATININGA, Belo Horizonte - MG;FABIO HENRIQUE DA SILVA ALMEIDA 08050529681
301630;11/03/2021;NÃO;AVENIDA SILVIANO BRANDAO, 1398, FLORESTA, Belo Horizonte - MG;HELOIZIO RIBEIRO 67589219649
303451;24/03/2021;NÃO;RUA CUIABA, 302, PRADO, Belo Horizonte - MG;LUCIMARA DA CONSOLACAO MACHADO VIEIRA 03865873618
303454;24/03/2021;NÃO;RUA JOSE JOAQUIM DA MATA, 272, SANTA CRUZ, Belo Horizonte - MG;RAIMUNDO NONATO DA SILVA 80116400625
302892;20/03/2021;NÃO;RUA CORONEL JULIO PINTO, 47, SAGRADA FAMILIA, Belo Horizonte - MG;FERNANDA PRADO MORAIS DE OLIVEIRA 08897353606
302907;20/03/2021;NÃO;RUA ITAOCARA, 115, VILA NOVA CACHOEIRINHA IV, Belo Horizonte - MG;CLEIDIANE DANTAS DA SILVA 23650938847
302226;16/03/2021;SIM;RUA SERRA DO ROLA MOCA, 109, VILA FORMOSA, Belo Horizonte - MG;41.231.725 SIDINEY DO CARMO
303150;22/03/2021;NÃO;RUA GURUTUBA, 598, SANTO ANDRE, Belo Horizonte - MG;DOUGLAS RATES DE CARVALHO 05767209685
301689;11/03/2021;NÃO;RUA DONA LUIZA, 590, MILIONARIOS, Belo Horizonte - MG;VIDAL BURGER COMERCIO LTDA
301690;30/07/2021;NÃO;RUA DONA LUIZA, 590, MILIONARIOS, Belo Horizonte - MG;VIDAL BURGER COMERCIO LTDA
301692;12/03/2021;NÃO;RUA MANOEL PEDRO MIRANDA, 105, MARIA GORETTI, Belo Horizonte - MG;MARIA INES LORENZ 04825539955
302245;16/03/2021;SIM;AVENIDA DO CONTORNO, 1700, FLORESTA, Belo Horizonte - MG;ARAUJO CATAO BAR E RESTAURANTE LTDA
303491;24/03/2021;NÃO;RUA JAGUARAO, 248, BONFIM, Belo Horizonte - MG;THIAGO LEONARDO FERREIRA 01375376624
303497;24/03/2021;NÃO;RUA GENERAL ASTOLFO FERREIRA MENDES, 81, SAO GABRIEL, Belo Horizonte - MG;REJANE MARIA FAGUNDES DA SILVA AVILA 23035927634
302945;21/03/2021;NÃO;RUA LIVRAMENTO, 15, OESTE, Belo Horizonte - MG;TALITA DA SILVA FIRMINO 10141954620
301708;12/03/2021;NÃO;RUA QUINHENTOS E VINTE E NOVE, 780, MONTES CLAROS, Belo Horizonte - MG;DIEGO DE OLIVEIRA SILVESTRE 02102974685
303187;23/03/2021;SIM;RUA VICENTE RISOLA, 1000, SANTA INES, Belo Horizonte - MG;BAR DO NELSON LTDA
303503;24/03/2021;NÃO;RUA DAS ALMAS, 125, CONJUNTO PAULO VI, Belo Horizonte - MG;41.345.288 ALESSANDRA CRISTINA CONCEICAO LIZARDO
302649;18/03/2021;SIM;RUA MARILIA DE DIRCEU, 226, LOURDES, Belo Horizonte - MG;ITALO COMERCIO ALIMENTICIO LTDA
302284;16/03/2021;SIM;RUA CURA D'ARS, 1166, BARROCA, Belo Horizonte - MG;PEKO PEKO RAMEN LTDA
303206;23/03/2021;SIM;RUA HENRIQUE GORCEIX, 1681, MONSENHOR MESSIAS, Belo Horizonte - MG;ADELSON DO TORRESMO BAR LTDA
303522;25/03/2021;SIM;RUA VINTE E UM DE ABRIL, 118, CENTRO, Belo Horizonte - MG;CICERO LEITE ROSADO 00361934610
301758;12/03/2021;NÃO;RUA OSVALDO LIMA E SILVA, 1071, CARDOSO, Belo Horizonte - MG;FABIANA SPERANDIO DA SILVA 03816854621
301759;12/03/2021;NÃO;RUA CRISTOVAO FRANCELINO FERREIRA, 24, MARIA GORETTI, Belo Horizonte - MG;FRANKLIN NAYAN SILVA COSTA 70269199624
303542;25/03/2021;SIM;AVENIDA ALVARES CABRAL, 1315, LOURDES, Belo Horizonte - MG;MUNN A&B RESTAURANTE LTDA
303553;25/03/2021;NÃO;AVENIDA DO CONTORNO, 9153, PRADO, Belo Horizonte - MG;FRESHI SALADERIA LTDA
301464;10/03/2021;NÃO;RUA CORONEL OTAVIO DINIZ, 660, CONEGO PINHEIRO A, Belo Horizonte - MG;LIDIANE FERREIRA PRISCO 13082473628
302330;16/03/2021;NÃO;RUA BELEM, 1201, SAUDADE, Belo Horizonte - MG;CLEUSA HELENA DE PAULO 06260079680
302396;17/03/2021;NÃO;RUA SAO GERALDO, 313, CABANA DO PAI TOMAS, Belo Horizonte - MG;LOHAN GUILHERME DA SILVA PINTO 02360661612
302703;18/03/2021;NÃO;BEC DOS VICENTINOS, 355, BIQUINHAS, Belo Horizonte - MG;DEISE SOUZA DE OLIVEIRA 05949711602
302710;18/03/2021;NÃO;RUA SABRINA FERREIRA DE OLIVEIRA, 256, BRASIL INDUSTRIAL, Belo Horizonte - MG;VERONICA S. G. CRUZ
302353;17/03/2021;NÃO;RUA PINTOR RENATO LIMA, 314, NOVO TUPI, Belo Horizonte - MG;MANASSES SOUZA COSTA 09805983625
303270;23/03/2021;NÃO;RUA SOCRATES, 645, NAZARE, Belo Horizonte - MG;CHURRASCARIA QUEIROZ PONTO DA PICANHA LTDA
303281;23/03/2021;NÃO;RUA JOSE OURIVIO, 546, CACHOEIRINHA, Belo Horizonte - MG;LUCIANE TEIXEIRA DE CARVALHO 02620836638
301489;10/03/2021;NÃO;RUA FRANCISCO VERNHAGEM, 131, TUPI A, Belo Horizonte - MG;MARCO ANTONIO DE OLIVEIRA 05383556621
301820;12/03/2021;NÃO;RUA AMELIA CARNEIRO DE MENDONCA, 181, TUPI B, Belo Horizonte - MG;ELZIRA VERA EDUARDO 73834726672
305523;10/04/2021;NÃO;RUA ACACIO CORREA DOLABELA, 200, GOIANIA, Belo Horizonte - MG;GABRIEL LUCAS DINIZ DE SOUZA 02131636679
305524;10/04/2021;NÃO;RUA VIRTULINO PINTO RIBEIRO, 340, OLARIA, Belo Horizonte - MG;HIGOR JOSE SIMOES QUEIROZ DO CARMO 01917146663
303951;29/03/2021;SIM;RUA RIO GRANDE DO SUL, 712, BARRO PRETO, Belo Horizonte - MG;PIZZARIA OURO PRETO LTDA
305628;12/04/2021;SIM;AVENIDA CRISTIANO MACHADO, 11833, VILA CLORIS, Belo Horizonte - MG;KATSUYA RESTAURANTE LTDA
306180;15/04/2021;NÃO;RUA SILVESTRE BONFIM DOS SANTOS, 187, CASTANHEIRA, Belo Horizonte - MG;LIANCA BICHI 17144150740
305871;13/04/2021;NÃO;RUA DONA MARIA SENHORA, 99, DIAMANTE, Belo Horizonte - MG;41.558.304 CRISTIANE LUCIA DE ALMEIDA
305874;13/04/2021;NÃO;RUA PITANGUI, 4358, VILA NOSSA SENHORA DO ROSARIO, Belo Horizonte - MG;RENAN REZENDE RIBEIRO 10020773625
305875;13/04/2021;NÃO;RUA PARAUNA, 487, CONJUNTO CELSO MACHADO, Belo Horizonte - MG;MARIA EDUARDA RIBEIRO DURAO 02229819623
303989;29/03/2021;NÃO;RUA EPHIGENIA NATIVIDADE, 25, MANACAS, Belo Horizonte - MG;PEDRO LUIS DA SILVA 10062040677
304009;29/03/2021;NÃO;RUA JACUI, 2171, CONCORDIA, Belo Horizonte - MG;DAVID MARCELO SILVA DE SOUZA 01604175621
304338;31/03/2021;NÃO;RUA ALFEU DE CARVALHO, 90, TUPI B, Belo Horizonte - MG;LUCAS DE ARAUJO SOUZA LIMA 13275553607
304642;04/04/2021;NÃO;RUA JOSE BARBOSA FERNANDES, 393, JAQUELINE, Belo Horizonte - MG;JOICE NOGUEIRA DA SILVA ANDRADE 14485662667
304648;04/04/2021;NÃO;RUA ALVARO FERNANDES, 131, TAQUARIL, Belo Horizonte - MG;LUCAS ESTEVAO FERREIRA DO CARMO 01523100613
304654;04/04/2021;NÃO;RUA JOSE ANGELO CUSTODIO, 132, CONJUNTO JATOBA, Belo Horizonte - MG;MATHEUS DE FARIA MIRANDA 14952775690
304964;06/04/2021;NÃO;RUA AGUAS VERMELHAS, 88, MINASLANDIA, Belo Horizonte - MG;ARLEY DA SILVA JONAS 03952850624
305927;13/04/2021;SIM;RUA DAVID RABELO, 11, INCONFIDENCIA, Belo Horizonte - MG;41.563.441 WELLINGTON COSTA VIEIRA
305706;12/04/2021;NÃO;RUA LEOPOLDO CAMPOS NUNES, 522, MANACAS, Belo Horizonte - MG;VALMIRO JOSE NERES 90828593604
305932;13/04/2021;NÃO;RUA PRINCIPAL, 175, VILA BARRAGEM SANTA LUCIA, Belo Horizonte - MG;MARIA ROSA GOMES MIRANDA 80703879634
306222;24/02/2022;SIM;AVENIDA BARAO HOMEM DE MELO, 4394, ESTORIL, Belo Horizonte - MG;PAO DE ALHO BH COMERCIO DE ALIMENTOS LTDA
304683;05/04/2021;SIM;AVENIDA ANTONIO ABRAHAO CARAM, 764, SAO JOSE, Belo Horizonte - MG;DEGUSTARTE SCOTH BAR E RESTAURANTE LTDA
305318;08/04/2021;NÃO;RUA ELSON NUNES DE SOUZA, 395, CASTELO, Belo Horizonte - MG;GIZELLE TOLEDO DE MIRANDA 01488964645
305320;08/04/2021;SIM;AVENIDA OTACILIO NEGRAO DE LIMA, 60, SAO LUIZ, Belo Horizonte - MG;PAMPULHA APOIO ADMINISTRATIVO, LOCACOES E EVENTOS LTDA
305954;14/04/2021;NÃO;RUA CENTRAL, 1341, APOLONIA, Belo Horizonte - MG;ANDRE CAMPOS DE SOUZA 03415148610
305958;14/04/2021;SIM;RUA MARCELINO FERREIRA, 519, SANTA INES, Belo Horizonte - MG;PARADA OBRIGATORIA BAR LTDA
304389;31/03/2021;SIM;AVENIDA RAJA GABAGLIA, 3950, ESTORIL, Belo Horizonte - MG;ENTRE SABORES RESTAURANTE LTDA
305013;06/04/2021;NÃO;RUA CONCEICAO DA BARRA, 549, COQUEIROS, Belo Horizonte - MG;LUCIENE DE ANDRADE ALVIM 04213510638
305026;06/04/2021;NÃO;RUA JOSE DE ARAUJO, 147, JARDIM DOS COMERCIARIOS, Belo Horizonte - MG;SERGIO LEONARDO VIEIRA BARROSO 07978824640
305984;14/04/2021;NÃO;RUA ALAGOAS, 608, SAVASSI, Belo Horizonte - MG;KURU COZINHA LTDA
306267;15/04/2021;SIM;RUA MANICORE, 280, SANTA CRUZ, Belo Horizonte - MG;BRUNA CARNAVALI SILVEIRA LTDA
304740;05/04/2021;SIM;RUA CAMPOS SALES, 347, NOVA SUISSA, Belo Horizonte - MG;INFINITO SABOR RESTAURANTE LTDA
306323;16/04/2021;NÃO;RUA PEDRO DE SINTRA, 38, TAQUARIL, Belo Horizonte - MG;41.597.509 AILTON LUIZ DOS REIS JUNIOR
306328;16/04/2021;NÃO;RUA DOS BEM TE VIS, 230, VILA CLORIS, Belo Horizonte - MG;LUCIANO NICOLAS QUIROZ GUTIERREZ 70085681695
304141;30/03/2021;SIM;AVENIDA PRESIDENTE TANCREDO NEVES, 2579, CASTELO, Belo Horizonte - MG;CASTELO BEACH LTDA
304448;31/03/2021;NÃO;RUA CONSUELO, 227, JARDIM DOS COMERCIARIOS, Belo Horizonte - MG;ARTHUR JUNIO DA SILVA OLIVEIRA 02096155673
304449;31/03/2021;SIM;RUA TAVARES BASTOS, 620, CORACAO DE JESUS, Belo Horizonte - MG;SABOR DA GUAICUI LTDA
305397;09/04/2021;SIM;AVENIDA FRANCISCO SA, 590, PRADO, Belo Horizonte - MG;RESTAURANTE PRADO BEER LTDA
305793;13/04/2021;NÃO;RUA PERPETUO SOCORRO, 29, IPIRANGA, Belo Horizonte - MG;MARIA DE FATIMA OLIVEIRA SANTOS 53677366100
306034;14/04/2021;NÃO;RUA CAMETA, 384, SAUDADE, Belo Horizonte - MG;MARJORY DOMINIQUE GOMES DE SOUZA 16691549635
306037;14/04/2021;SIM;AVENIDA AGGEO PIO SOBRINHO, 22, BURITIS, Belo Horizonte - MG;FDQ RESTAURANTES LTDA
304475;01/04/2021;NÃO;RUA ANHEMBI, 216, PIRATININGA, Belo Horizonte - MG;MARIA JOSE DA SILVA LIMA 07104602607
306220;15/04/2021;SIM;RUA SAPUCAI, 85, FLORESTA, Belo Horizonte - MG;POSTIN BAR LTDA
306221;15/04/2021;SIM;AVENIDA JOAO XXIII, 192, ALIPIO DE MELO, Belo Horizonte - MG;PAO DE ALHO BH COMERCIO DE ALIMENTOS LTDA
304486;01/04/2021;NÃO;RUA MARIA DE OLIVEIRA DE SOUZA, 360, JARDIM GUANABARA, Belo Horizonte - MG;CARLA TRINDADE BORGES 06108039647
303872;26/03/2021;NÃO;RUA PROFESSOR MOZART DOLABELLA, 93, MINAS BRASIL, Belo Horizonte - MG;JULIANA MORAIS DO AMARAL 58702318091
304189;30/03/2021;SIM;RUA TEODOMIRO PEREIRA, 422, UNIAO, Belo Horizonte - MG;41.403.400 MARCELO SIQUEIRA DA SILVA
304505;01/04/2021;SIM;RUA DONA LUIZA, 290, MILIONARIOS, Belo Horizonte - MG;CANTINA PUB LANCHONETE E RESTAURANTE LTDA
304829;05/04/2021;NÃO;RUA PIO XII, 45, MARIA HELENA, Belo Horizonte - MG;TATIANA LUIZA DE SOUZA 06960722624
305137;07/04/2021;NÃO;RUA ALABANDINA, 90, CAICARAS, Belo Horizonte - MG;JEP COMERCIO DE ALIMENTOS LTDA
305144;07/04/2021;SIM;AVENIDA ALFREDO CAMARATE, 50, SAO LUIZ, Belo Horizonte - MG;MEU BHAR MINEIRAO - BAR E RESTAURANTE LTDA
303895;27/03/2021;SIM;RUA CARMELITA MARQUES ASSIS, 165, EUROPA, Belo Horizonte - MG;ADRIANA APARECIDA DA SILVA 07535631690
304214;30/03/2021;NÃO;RUA VENEZA, 10, CONJUNTO TAQUARIL, Belo Horizonte - MG;GUTENBERG NEVES LOMBARDI 11638235627
304842;05/04/2021;NÃO;RUA URCA, 946, URCA, Belo Horizonte - MG;SAMARA RIBEIRO SOUZA 10912358645
305159;07/04/2021;NÃO;RUA RESPLENDOR, 33, SENHOR DOS PASSOS, Belo Horizonte - MG;41.490.189 CLAYDSON SOARES FIGUEIREDO
305472;09/04/2021;NÃO;RUA DOS ESPORTES, 2, VILA SUZANA I, Belo Horizonte - MG;THIAGO MARTINS BATISTA DE OLIVEIRA 10133114694
306110;14/04/2021;NÃO;RUA JOAO DE PAULA ESTRELA, 97, JAQUELINE, Belo Horizonte - MG;BRUNO GUSTAVO CANTIL 07929350630
304228;30/03/2021;SIM;RUA CORONEL JAIRO PEREIRA, 463, PALMARES, Belo Horizonte - MG;ESPETTUS PALMARES LTDA
304557;01/04/2021;SIM;RUA ALBERTO CINTRA, 204, UNIAO, Belo Horizonte - MG;SUSHI UP ALBERTO CINTRA LTDA
305575;11/04/2021;NÃO;RUA DOS GUARANIS, 49, VILA ECOLOGICA, Belo Horizonte - MG;MATHEUS HENRIQUE DE LIMA DIAS 02160899640
305576;11/04/2021;NÃO;RUA MANOEL SOARES COSTA, 22, MANTIQUEIRA, Belo Horizonte - MG;JUNIO MIRANDA VIEIRA 06408663605
303927;28/03/2021;NÃO;RUA REPUBLICA TCHECA, 214, LETICIA, Belo Horizonte - MG;JOAO PAULO RODRIGUES FERREIRA 06598980631
303934;28/03/2021;NÃO;RUA SANTA LEOPOLDINA, 250, OURO MINAS, Belo Horizonte - MG;ALANE ANTUNES LUZ VENTURA 07759729677
303943;28/03/2021;NÃO;RUA SUMARE, 211, VILA SUMARE, Belo Horizonte - MG;EDEMILSON DA SILVA 05174754641
305190;07/04/2021;NÃO;RUA ITALO DINELI, 214, INDEPENDENCIA, Belo Horizonte - MG;MARILANDES RAMOS VIEIRA 79164145620
305510;09/04/2021;NÃO;RUA AQUARIUS, 83, RIBEIRO DE ABREU, Belo Horizonte - MG;CRISTINA ARAUJO DE SOUZA MARTINS 01443148601
306435;16/04/2021;SIM;RUA GALENA, 17, COLEGIO BATISTA, Belo Horizonte - MG;RESTAURANTE E PIZZARIA DIAMANTINA'S LTDA
308294;01/05/2021;NÃO;RUA LAMIM, 40, CASA BRANCA, Belo Horizonte - MG;WALLACE JOSE DA SILVA CUNHA 08756877684
308296;01/05/2021;NÃO;RUA FAUSTINO CARDOSO, 22, NOVO GLORIA, Belo Horizonte - MG;WALLACE LOPES DA SILVA 08457979647
308304;02/05/2021;NÃO;RUA INACIO PARREIRA NEVES, 738, HAVAI, Belo Horizonte - MG;LEONAR PEREIRA MIRANDA 07774241698
307735;27/04/2021;NÃO;RUA GUERNICA, 90, EUROPA, Belo Horizonte - MG;AMANDA CALDEIRA ROMANHOL 05735504681
306849;20/04/2021;NÃO;RUA ANA PEREIRA MENEZES, 207, SAO GABRIEL, Belo Horizonte - MG;MARLLON DE OLIVEIRA GOMES 02030732664
308311;02/05/2021;NÃO;RUA TEREZINHA VIANA DE ASSIS, 168, VILA PINHO, Belo Horizonte - MG;JOSEFA MARIA DA SILVA OLIVEIRA 72001860668
306852;20/04/2021;NÃO;RUA GENTIOS, 1253, CONJUNTO SANTA MARIA, Belo Horizonte - MG;PAULO SERGIO LEMES PEREIRA 29714558824
308331;02/05/2021;NÃO;RUA LUIZ LOPES, 30, OURO PRETO, Belo Horizonte - MG;VALMIRENE APARECIDA SILVA SANTOS 08875301689
308653;04/05/2021;NÃO;RUA AUGUSTO DOS ANJOS, 2021, PIRATININGA, Belo Horizonte - MG;ROMNEY SOARES DA SILVA 13268296610
306563;19/04/2021;NÃO;RUA MIRANTE, 250, BOA VISTA, Belo Horizonte - MG;LUDMILA RABELO DE PAULA 01999011635
306569;19/04/2021;SIM;RUA TENENTE VITORINO, 269, SANTA TEREZA, Belo Horizonte - MG;CUNHA'S BAR - BAR E RESTAURANTE LTDA
306880;21/04/2021;NÃO;RUA MIGUEL MONTEIRO, 60, SOLAR DO BARREIRO, Belo Horizonte - MG;RODRIGO AZARIAS AVELINO 01463644655
308038;29/04/2021;NÃO;AVENIDA GUARAPARI, 185, SANTA AMELIA, Belo Horizonte - MG;PATRIOTA FOOD SERVICE LTDA
308746;05/05/2021;NÃO;RUA MARIO DE MELO, 60, ALIPIO DE MELO, Belo Horizonte - MG;NILSON RODRIGUES DE AMORIM 68553811620
307797;28/04/2021;NÃO;RUA PARA DE MINAS, 586, PADRE EUSTAQUIO, Belo Horizonte - MG;WANDERSON MOREIRA DO ESPIRITO SANTO 01653765623
308061;29/04/2021;NÃO;RUA ALIPIO FRANCISCO DE SOUZA, 131, GRANJA DE FREITAS, Belo Horizonte - MG;ISABELLA RAISSA BARBOSA LOPES 09665270621
308839;05/05/2021;NÃO;RUA AUGUSTO DOS ANJOS, 760, RIO BRANCO, Belo Horizonte - MG;SILVANIA BATISTA DE OLIVEIRA 03811882643
306920;21/04/2021;NÃO;RUA OTAVIO OTONI, 108, UNIAO, Belo Horizonte - MG;HUGO TADEU CARLOS DA SILVA 87526050604
306921;21/04/2021;NÃO;RUA SENADOR LEMOS, 125, VISTA ALEGRE, Belo Horizonte - MG;WASHINGTON FERREIRA XAVIER 12465768646
308772;05/05/2021;SIM;RUA UBERABA, 425, BARRO PRETO, Belo Horizonte - MG;LAZARO AUGUSTO MENDES SANTOS 12145461612
308097;29/04/2021;NÃO;RUA AUGUSTO FRANCO, 642, SAO JOAO BATISTA, Belo Horizonte - MG;SEBASTIAO GOMES DA SILVA 24522279604
308412;03/05/2021;SIM;RUA JACARINA, 86, PADRE EUSTAQUIO, Belo Horizonte - MG;41.795.625 OTAVIO ANGELO MAPA
307218;22/04/2021;NÃO;RUA ALVARO MARTINS RABELO, 147, CONFISCO, Belo Horizonte - MG;FELIPE MARQUES PEREIRA 01966118651
307223;22/04/2021;NÃO;RUA VIOLETA DE MELO, 650, JARDIM SAO JOSE, Belo Horizonte - MG;JOSE PEREIRA MOTA 52878074653
308134;30/04/2021;NÃO;RUA BOAVENTURA, 1557, AEROPORTO, Belo Horizonte - MG;SUSHI MIX LOUNGE COMERCIO VAREJISTA DE ALIMENTOS LTDA
308141;30/04/2021;SIM;RUA PARA DE MINAS, 728, PADRE EUSTAQUIO, Belo Horizonte - MG;BARONEZA DA PIZZA LTDA
308715;05/05/2021;SIM;AVENIDA CRISTOVAO COLOMBO, 64, SAVASSI, Belo Horizonte - MG;BAR E RESTAURANTE FIM DE TARDE LTDA
308717;05/05/2021;SIM;AVENIDA DO CONTORNO, 5821, CARMO, Belo Horizonte - MG;ALINE C M DE RESENDE LTDA
306677;19/04/2021;NÃO;RUA DAS ALMAS, 38, CONJUNTO PAULO VI, Belo Horizonte - MG;DORALICE MARGARIDA GONCALVES LIZARDO 04151861610
306995;22/04/2021;NÃO;RUA TRAJANO AMANCIO FERREIRA, 145, JARDIM DOS COMERCIARIOS, Belo Horizonte - MG;FAGNER EBERTE DE MELO 05810222625
307603;27/04/2021;NÃO;RUA OMAR GOMES DE LOREDO, 118, VALE DO JATOBA, Belo Horizonte - MG;PATRICIA ANDREA DE ALKIMIM BATISTA 94257310634
307606;27/04/2021;NÃO;RUA ELVIRA AUGUSTA, 543, BOA VISTA, Belo Horizonte - MG;WESLLEY DOS SANTOS 09459665632
307923;28/04/2021;NÃO;RUA ANFIBOLIOS, 90, BONFIM, Belo Horizonte - MG;ELIDA CRISTINA DE ALMEIDA 63761394691
308181;30/04/2021;NÃO;RUA RADIALISTA MACLEREVSKI, 174, CEU AZUL, Belo Horizonte - MG;GLEICIANE APARECIDA VAZ DA SILVA MENEZES 01668402629
308500;03/05/2021;NÃO;AVENIDA MENELICK DE CARVALHO, 446, FLAVIO MARQUES LISBOA, Belo Horizonte - MG;MARIA GERALDA MOREIRA DE MENEZES 70189803649
